Date:	Status:	Description:
12/10/2020 12:00:08 AM	Error	Status Code : GatewayTimeout
12/10/2020 12:00:08 AM	Error	Status Description : Gateway Timeout
12/10/2020 12:00:08 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15531 ms)"}
12/10/2020 12:00:08 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/10/2020 12:00:09 AM	Success	Running command successfully: Arduino TurnOff
12/10/2020 12:00:09 AM	Warning	AWS 8e5f0fbc772d4714b204ec568d20b4dd:R+O9WCyiPs7rqapwm/jcUpht7z4=
12/10/2020 12:00:24 AM	Error	Status Code : GatewayTimeout
12/10/2020 12:00:24 AM	Error	Status Description : Gateway Timeout
12/10/2020 12:00:24 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15515 ms)"}
12/10/2020 12:00:24 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/10/2020 12:00:25 AM	Success	Running command successfully: Arduino TurnOff
12/10/2020 12:00:25 AM	Warning	AWS 8e5f0fbc772d4714b204ec568d20b4dd:TFfsp46n6n2+AbZ4aITiglFoGes=
12/10/2020 12:00:40 AM	Error	Status Code : GatewayTimeout
12/10/2020 12:00:40 AM	Error	Status Description : Gateway Timeout
12/10/2020 12:00:40 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15531 ms)"}
12/10/2020 12:00:40 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/10/2020 12:00:41 AM	Success	Running command successfully: Arduino TurnOff
12/10/2020 12:00:41 AM	Warning	AWS 8e5f0fbc772d4714b204ec568d20b4dd:Xjt3kbZHuBgXPDLcDNKW2xVZxug=
12/10/2020 12:00:56 AM	Error	Status Code : GatewayTimeout
12/10/2020 12:00:56 AM	Error	Status Description : Gateway Timeout
12/10/2020 12:00:56 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15531 ms)"}
12/10/2020 12:00:56 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/10/2020 12:00:57 AM	Success	Running command successfully: Arduino TurnOff
12/10/2020 12:00:57 AM	Warning	AWS 8e5f0fbc772d4714b204ec568d20b4dd:GhZ2s/QXeNqj02uvXhyU4Utr/TQ=
12/10/2020 12:01:12 AM	Error	Status Code : GatewayTimeout
12/10/2020 12:01:12 AM	Error	Status Description : Gateway Timeout
