Date:	Status:	Description:
12/07/2020 12:00:00 AM	Error	Status Code : GatewayTimeout
12/07/2020 12:00:00 AM	Error	Status Description : Gateway Timeout
12/07/2020 12:00:00 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15390 ms)"}
12/07/2020 12:00:00 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/07/2020 12:00:01 AM	Success	Running command successfully: Arduino TurnOff
12/07/2020 12:00:01 AM	Warning	AWS c3d55cd42d0049d5ba229a42643c522d:Fv7LYDsYq5ZDM5veuNe0SlyVDC4=
12/07/2020 12:00:16 AM	Error	Status Code : GatewayTimeout
12/07/2020 12:00:16 AM	Error	Status Description : Gateway Timeout
12/07/2020 12:00:16 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15641 ms)"}
12/07/2020 12:00:16 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/07/2020 12:00:17 AM	Success	Running command successfully: Arduino TurnOff
12/07/2020 12:00:17 AM	Warning	AWS c3d55cd42d0049d5ba229a42643c522d:eOxj1I3NdBpR2vjYsiOe7XqIpTA=
12/07/2020 12:00:32 AM	Error	Status Code : GatewayTimeout
12/07/2020 12:00:32 AM	Error	Status Description : Gateway Timeout
12/07/2020 12:00:32 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15641 ms)"}
12/07/2020 12:00:32 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/07/2020 12:00:33 AM	Success	Running command successfully: Arduino TurnOff
12/07/2020 12:00:33 AM	Warning	AWS c3d55cd42d0049d5ba229a42643c522d:4W1/mItMyDunbPJq39T6qUr6BM4=
12/07/2020 12:00:48 AM	Error	Status Code : GatewayTimeout
12/07/2020 12:00:48 AM	Error	Status Description : Gateway Timeout
12/07/2020 12:00:48 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/07/2020 12:00:48 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/07/2020 12:00:49 AM	Success	Running command successfully: Arduino TurnOff
12/07/2020 12:00:49 AM	Warning	AWS c3d55cd42d0049d5ba229a42643c522d:R4RqZvaN6t0PdNHLmiXYq1fZD7c=
12/07/2020 12:01:04 AM	Error	Status Code : GatewayTimeout
12/07/2020 12:01:04 AM	Error	Status Description : Gateway Timeout
12/07/2020 12:01:04 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/07/2020 12:01:04 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/07/2020 12:01:05 AM	Success	Running command successfully: Arduino TurnOff
12/07/2020 12:01:05 AM	Warning	AWS c3d55cd42d0049d5ba229a42643c522d:TXt/Kik9P//YtcIkDIkbfz0NbQg=
12/07/2020 12:01:20 AM	Error	Status Code : GatewayTimeout
12/07/2020 12:01:20 AM	Error	Status Description : Gateway Timeout
12/07/2020 12:01:20 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/07/2020 12:01:20 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/07/2020 12:01:21 AM	Success	Running command successfully: Arduino TurnOff
12/07/2020 12:01:21 AM	Warning	AWS c3d55cd42d0049d5ba229a42643c522d:/RL1wxRZt5eLTQwPFzqApMwJMSg=
12/07/2020 12:01:36 AM	Error	Status Code : GatewayTimeout
12/07/2020 12:01:36 AM	Error	Status Description : Gateway Timeout
12/07/2020 12:01:36 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/07/2020 12:01:36 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/07/2020 12:01:37 AM	Success	Running command successfully: Arduino TurnOff
12/07/2020 12:01:37 AM	Warning	AWS c3d55cd42d0049d5ba229a42643c522d:EHsCTfb75UmzqTF5S/pOCQlUvfg=
12/07/2020 12:01:52 AM	Error	Status Code : GatewayTimeout
12/07/2020 12:01:52 AM	Error	Status Description : Gateway Timeout
12/07/2020 12:01:52 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/07/2020 12:01:52 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/07/2020 12:01:53 AM	Success	Running command successfully: Arduino TurnOff
12/07/2020 12:01:53 AM	Warning	AWS c3d55cd42d0049d5ba229a42643c522d:88IBUBiy/sxYTtIENUg+ClUhsV0=
12/07/2020 12:02:08 AM	Error	Status Code : GatewayTimeout
12/07/2020 12:02:08 AM	Error	Status Description : Gateway Timeout
12/07/2020 12:02:08 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15109 ms)"}
12/07/2020 12:02:08 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/07/2020 12:02:09 AM	Success	Running command successfully: Arduino TurnOff
12/07/2020 12:02:09 AM	Warning	AWS c3d55cd42d0049d5ba229a42643c522d:aUC83qWDEt00Nz95VgN/Bp1y6M8=
12/07/2020 12:02:24 AM	Error	Status Code : GatewayTimeout
12/07/2020 12:02:24 AM	Error	Status Description : Gateway Timeout
12/07/2020 12:02:24 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
