Date:	Status:	Description:
12/04/2020 09:51:10 AM	Success	Connect to card dispenser successfully! Port: COM11
12/04/2020 09:51:10 AM	Warning	Status Flag status: True
12/04/2020 09:51:11 AM	Success	Success execute dispenser code. Code: Status
12/04/2020 09:51:11 AM	Warning	AutoEject Flag status: True
12/04/2020 09:51:11 AM	Success	Success execute dispenser code. Code: AutoEject
12/04/2020 09:51:11 AM	Warning	Initializing port for Arduino...
12/04/2020 09:51:11 AM	Success	Connect to Arduino port successfully. Port: COM3
12/04/2020 09:51:12 AM	Warning	Session request
12/04/2020 09:51:12 AM	Success	Response: {"accessKey":"d3b88c586c1b4330b9a9b5dc910765f4","id":"d373d4769c124ca5b89b32a30c549840"}
12/04/2020 09:51:12 AM	Warning	Enable Flag status: True
12/04/2020 09:51:12 AM	Success	Success execute dispenser code. Code: Enable
12/04/2020 09:51:12 AM	Success	Vingcard IP Encoder Initialize successfully!
12/04/2020 09:51:15 AM	Warning	Arduino received data: detnot detected
12/04/2020 09:51:15 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 09:51:28 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 09:51:28 AM	Warning	AWS d373d4769c124ca5b89b32a30c549840:rsqRWW6+8Vqs7VWzO41zhZWvw9Q=
12/04/2020 09:51:43 AM	Error	Status Code : GatewayTimeout
12/04/2020 09:51:43 AM	Error	Status Description : Gateway Timeout
12/04/2020 09:51:43 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15156 ms)"}
12/04/2020 09:51:44 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 09:51:44 AM	Warning	AWS d373d4769c124ca5b89b32a30c549840:jtcVflk61P7hGmrEA05cm5TFS+o=
12/04/2020 09:58:08 AM	Success	Connect to card dispenser successfully! Port: COM11
12/04/2020 09:58:08 AM	Warning	Status Flag status: True
12/04/2020 09:58:08 AM	Success	Success execute dispenser code. Code: Status
12/04/2020 09:58:08 AM	Warning	AutoEject Flag status: True
12/04/2020 09:58:09 AM	Success	Success execute dispenser code. Code: AutoEject
12/04/2020 09:58:09 AM	Warning	Initializing port for Arduino...
12/04/2020 09:58:09 AM	Success	Connect to Arduino port successfully. Port: COM3
12/04/2020 09:58:09 AM	Warning	Session request
12/04/2020 09:58:09 AM	Success	Response: {"accessKey":"8e39b77cd4f84beeae00792e3099a22b","id":"8f21e8c42ab8472587c2bb12bfac3683"}
12/04/2020 09:58:09 AM	Warning	Enable Flag status: True
12/04/2020 09:58:10 AM	Success	Success execute dispenser code. Code: Enable
12/04/2020 09:58:10 AM	Success	Vingcard IP Encoder Initialize successfully!
12/04/2020 09:58:10 AM	Success	Running command successfully: Arduino TurnOn
12/04/2020 09:58:12 AM	Warning	Arduino received data: not detected
12/04/2020 09:58:12 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 09:58:25 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 09:58:25 AM	Warning	AWS 8f21e8c42ab8472587c2bb12bfac3683:1/w7/dmKm9M/9pK28IZz6fW7fiU=
12/04/2020 10:20:55 AM	Success	Connect to card dispenser successfully! Port: COM11
12/04/2020 10:20:55 AM	Warning	Status Flag status: True
12/04/2020 10:20:56 AM	Success	Success execute dispenser code. Code: Status
12/04/2020 10:20:56 AM	Warning	AutoEject Flag status: True
12/04/2020 10:20:56 AM	Success	Success execute dispenser code. Code: AutoEject
12/04/2020 10:20:56 AM	Warning	Initializing port for Arduino...
12/04/2020 10:20:56 AM	Success	Connect to Arduino port successfully. Port: COM3
12/04/2020 10:20:57 AM	Warning	Session request
12/04/2020 10:20:57 AM	Success	Response: {"accessKey":"4f9a974be5654b24bef3e9ce134e4258","id":"0d8295065eb2499d83ee1a707c5fc952"}
12/04/2020 10:20:57 AM	Warning	Enable Flag status: True
12/04/2020 10:20:57 AM	Success	Success execute dispenser code. Code: Enable
12/04/2020 10:20:57 AM	Success	Vingcard IP Encoder Initialize successfully!
12/04/2020 10:21:01 AM	Warning	Arduino received data: not detected
12/04/2020 10:21:01 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 11:30:32 AM	Success	Connect to card dispenser successfully! Port: COM11
12/04/2020 11:30:32 AM	Warning	Status Flag status: True
12/04/2020 11:30:33 AM	Success	Success execute dispenser code. Code: Status
12/04/2020 11:30:33 AM	Warning	AutoEject Flag status: True
12/04/2020 11:30:34 AM	Success	Success execute dispenser code. Code: AutoEject
12/04/2020 11:30:34 AM	Warning	Initializing port for Arduino...
12/04/2020 11:30:34 AM	Success	Connect to Arduino port successfully. Port: COM3
12/04/2020 11:30:34 AM	Warning	Session request
12/04/2020 11:30:34 AM	Success	Response: {"accessKey":"07cb82ebafca4907b6bc4db2b1b689af","id":"0a481221667b4bca9684a53063f241ce"}
12/04/2020 11:30:34 AM	Warning	Enable Flag status: True
12/04/2020 11:30:35 AM	Success	Success execute dispenser code. Code: Enable
12/04/2020 11:30:35 AM	Success	Vingcard IP Encoder Initialize successfully!
12/04/2020 11:30:38 AM	Warning	Arduino received data: detenot detected
12/04/2020 11:30:38 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 11:30:50 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 11:30:50 AM	Warning	AWS 0a481221667b4bca9684a53063f241ce:jRYuKgMQCgWEEPSdbjoUALlM770=
12/04/2020 11:31:03 AM	Warning	CREATE KEY REQUEST
12/04/2020 11:31:03 AM	Success	Response: {"credentialId":null,"cardHolder":"Auto-Added","surname":null,"givenName":null}
12/04/2020 11:31:04 AM	Warning	CREATE KEY REQUEST
12/04/2020 11:31:04 AM	Success	Response: {"credentialId":null,"cardHolder":null,"surname":"Auto-Added","givenName":"Auto-Added"}
12/04/2020 11:31:04 AM	Warning	CardHolder: Auto-Added Auto-Added
12/04/2020 11:31:04 AM	Warning	Valid card. Proceed success procedure.
12/04/2020 11:31:04 AM	Success	Running command successfully: Arduino TurnOn
12/04/2020 11:31:04 AM	Warning	Capture Flag status: True
12/04/2020 11:31:05 AM	Warning	Arduino received data: detected
12/04/2020 11:31:05 AM	Failed	Unable to execute dispenser code: Capture, Reading step name: Response
12/04/2020 11:31:05 AM	Success	Success execute dispenser code. Code: Capture
12/04/2020 11:31:05 AM	Warning	Status Flag status: True
12/04/2020 11:31:05 AM	Warning	Unable to run dispenser Status ACK.
12/04/2020 11:31:05 AM	Warning	Unable to run dispenser Status ACK.
12/04/2020 11:31:05 AM	Warning	Arduino received data: not detected
12/04/2020 11:31:05 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 11:31:06 AM	Success	Success execute dispenser code. Code: Status
12/04/2020 11:31:06 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 11:31:06 AM	Warning	AWS 0a481221667b4bca9684a53063f241ce:JtTcQG9WCABmHFYebphc51dcLHk=
12/04/2020 11:31:06 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 11:31:06 AM	Warning	Forbid Flag status: True
12/04/2020 11:31:07 AM	Warning	Initializing port for Arduino...
12/04/2020 11:31:07 AM	Failed	Unable to run TurnOn command. Reason: The port is closed.
12/04/2020 11:31:07 AM	Success	Success execute dispenser code. Code: Forbid
12/04/2020 11:31:08 AM	Success	Running command successfully: Arduino UpdateThreshold
12/04/2020 11:31:10 AM	Warning	Enable Flag status: True
12/04/2020 11:31:11 AM	Success	Success execute dispenser code. Code: Enable
12/04/2020 11:31:12 AM	Warning	AWS 0a481221667b4bca9684a53063f241ce:QSpN0/Whk8MA8G/5qDg6q/5JiBE=
12/04/2020 11:31:12 AM	Error	Status Code : MethodNotAllowed
12/04/2020 11:31:12 AM	Error	Status Description : Method Not Allowed
12/04/2020 11:31:12 AM	Error	Response: {  "status" : 405,  "code" : 40501,  "resource" : null,  "properties" : [ ],  "message" : "The request method is not allowed on this resource.",  "developerMessage" : "The request method is not allowed on this resource. (Encoder is already in use by another web service operator)"}
12/04/2020 11:31:12 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/04/2020 11:31:12 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/04/2020 11:31:12 AM	Error	Status Code : InternalServerError
12/04/2020 11:31:12 AM	Error	Status Description : Internal Server Error
12/04/2020 11:31:12 AM	Error	Response: {  "status" : 500,  "code" : 50001,  "resource" : null,  "properties" : [ ],  "message" : "Internal server error.",  "developerMessage" : "Internal server error. (Failed to release encoder 1111, since the encoder isn't locked)"}
12/04/2020 11:31:12 AM	Success	Running command successfully: Arduino StopRecordThreshold
12/04/2020 11:31:13 AM	Warning	Arduino received data: detected
12/04/2020 11:31:16 AM	Success	Running command successfully: Arduino TurnOn
12/04/2020 11:31:21 AM	Warning	Arduino received data: not detected
12/04/2020 11:31:21 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 11:31:23 AM	Warning	Arduino received data: detected
12/04/2020 11:31:26 AM	Success	Running command successfully: Arduino TurnOn
12/04/2020 11:31:28 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 11:31:28 AM	Warning	AWS 0a481221667b4bca9684a53063f241ce:eFcIalpEQkmmM0L19H6GqjHJhAc=
12/04/2020 11:31:31 AM	Success	Running command successfully: Arduino TurnOff
12/04/2020 11:31:31 AM	Warning	Capture Flag status: True
12/04/2020 11:31:32 AM	Failed	Unable to execute dispenser code: Capture, Reading step name: Response
