Date:	Status:	Description:
12/23/2020 12:00:10 AM	Error	Status Code : GatewayTimeout
12/23/2020 12:00:10 AM	Error	Status Description : Gateway Timeout
12/23/2020 12:00:10 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/23/2020 12:00:10 AM	Success	Running RFIDEncoder demo code
12/23/2020 12:00:11 AM	Success	Running command successfully: Arduino TurnOff
12/23/2020 12:00:11 AM	Warning	AWS ed76b23f27234b6aa95d2fe9922431ca:vghQxbXxEz920ac/GRb2zbtIwNo=
12/23/2020 12:00:26 AM	Error	Status Code : GatewayTimeout
12/23/2020 12:00:26 AM	Error	Status Description : Gateway Timeout
12/23/2020 12:00:26 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/23/2020 12:00:26 AM	Success	Running RFIDEncoder demo code
12/23/2020 12:00:27 AM	Success	Running command successfully: Arduino TurnOff
12/23/2020 12:00:27 AM	Warning	AWS ed76b23f27234b6aa95d2fe9922431ca:uidhMBfwEhwcYJoC+xEEEPf9FQk=
12/23/2020 12:00:43 AM	Error	Status Code : GatewayTimeout
12/23/2020 12:00:43 AM	Error	Status Description : Gateway Timeout
12/23/2020 12:00:43 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/23/2020 12:00:43 AM	Success	Running RFIDEncoder demo code
12/23/2020 12:00:43 AM	Success	Running command successfully: Arduino TurnOff
12/23/2020 12:00:43 AM	Warning	AWS ed76b23f27234b6aa95d2fe9922431ca:CvpkfMyqEu8qDx2vWrHrxYrHiZs=
12/23/2020 12:00:59 AM	Error	Status Code : GatewayTimeout
12/23/2020 12:00:59 AM	Error	Status Description : Gateway Timeout
12/23/2020 12:00:59 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/23/2020 12:00:59 AM	Success	Running RFIDEncoder demo code
12/23/2020 12:00:59 AM	Success	Running command successfully: Arduino TurnOff
12/23/2020 12:00:59 AM	Warning	AWS ed76b23f27234b6aa95d2fe9922431ca:jm+tFqrD812DWMkB9TnmcnE/V8I=
12/23/2020 12:01:15 AM	Error	Status Code : GatewayTimeout
12/23/2020 12:01:15 AM	Error	Status Description : Gateway Timeout
12/23/2020 12:01:15 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15641 ms)"}
12/23/2020 12:01:15 AM	Success	Running RFIDEncoder demo code
12/23/2020 12:01:15 AM	Success	Running command successfully: Arduino TurnOff
12/23/2020 12:01:15 AM	Warning	AWS ed76b23f27234b6aa95d2fe9922431ca:RNIlQLJnz0Om972zBVTOjVHjirc=
12/23/2020 12:01:31 AM	Error	Status Code : GatewayTimeout
12/23/2020 12:01:31 AM	Error	Status Description : Gateway Timeout
12/23/2020 12:01:31 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/23/2020 12:01:31 AM	Success	Running RFIDEncoder demo code
12/23/2020 12:01:31 AM	Success	Running command successfully: Arduino TurnOff
12/23/2020 12:01:31 AM	Warning	AWS ed76b23f27234b6aa95d2fe9922431ca:Yl+IHzoANksxUAJ3dl65GLrH45g=
12/23/2020 12:01:47 AM	Error	Status Code : GatewayTimeout
12/23/2020 12:01:47 AM	Error	Status Description : Gateway Timeout
12/23/2020 12:01:47 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/23/2020 12:01:47 AM	Success	Running RFIDEncoder demo code
12/23/2020 12:01:47 AM	Success	Running command successfully: Arduino TurnOff
12/23/2020 12:01:47 AM	Warning	AWS ed76b23f27234b6aa95d2fe9922431ca:kJ7kgnNXAsXvrYAAcSjBb0UQGUU=
12/23/2020 12:02:03 AM	Error	Status Code : GatewayTimeout
12/23/2020 12:02:03 AM	Error	Status Description : Gateway Timeout
12/23/2020 12:02:03 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/23/2020 12:02:03 AM	Success	Running RFIDEncoder demo code
12/23/2020 12:02:03 AM	Success	Running command successfully: Arduino TurnOff
12/23/2020 12:02:03 AM	Warning	AWS ed76b23f27234b6aa95d2fe9922431ca:kLrUs1+ttsQZOhym+YuE3DsgnUA=
12/23/2020 12:02:18 AM	Error	Status Code : GatewayTimeout
12/23/2020 12:02:18 AM	Error	Status Description : Gateway Timeout
12/23/2020 12:02:18 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/23/2020 12:02:18 AM	Success	Running RFIDEncoder demo code
12/23/2020 12:02:19 AM	Success	Running command successfully: Arduino TurnOff
12/23/2020 12:02:19 AM	Warning	AWS ed76b23f27234b6aa95d2fe9922431ca:FVzXJRW8CSNuBYdV5fs8aUJ0bh4=
12/23/2020 12:02:34 AM	Error	Status Code : GatewayTimeout
12/23/2020 12:02:34 AM	Error	Status Description : Gateway Timeout
12/23/2020 12:02:34 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/23/2020 12:02:34 AM	Success	Running RFIDEncoder demo code
12/23/2020 12:02:35 AM	Success	Running command successfully: Arduino TurnOff
12/23/2020 12:02:35 AM	Warning	AWS ed76b23f27234b6aa95d2fe9922431ca:gfKGFUMezh8A4wJZuDafbquRIDQ=
12/23/2020 12:02:50 AM	Error	Status Code : GatewayTimeout
12/23/2020 12:02:50 AM	Error	Status Description : Gateway Timeout
12/23/2020 12:02:50 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15110 ms)"}
12/23/2020 12:02:50 AM	Success	Running RFIDEncoder demo code
12/23/2020 12:02:51 AM	Success	Running command successfully: Arduino TurnOff
