Date:	Status:	Description:
12/03/2020 02:08:32 PM	Success	Connect to card dispenser successfully! Port: COM11
12/03/2020 02:08:32 PM	Warning	Status Flag status: True
12/03/2020 02:08:33 PM	Success	Success execute dispenser code. Code: Status
12/03/2020 02:08:33 PM	Warning	AutoEject Flag status: True
12/03/2020 02:08:33 PM	Success	Success execute dispenser code. Code: AutoEject
12/03/2020 02:08:33 PM	Warning	Initializing port for Arduino...
12/03/2020 02:08:33 PM	Success	Connect to Arduino port successfully. Port: COM3
12/03/2020 02:08:34 PM	Warning	Session request
12/03/2020 02:08:34 PM	Success	Response: {"accessKey":"e295aa0c853b44cb90cca86aff506905","id":"b73453707b5b463394c1b783d4ae99ed"}
12/03/2020 02:08:34 PM	Warning	Enable Flag status: True
12/03/2020 02:08:34 PM	Success	Success execute dispenser code. Code: Enable
12/03/2020 02:08:34 PM	Success	Vingcard IP Encoder Initialize successfully!
12/03/2020 02:08:37 PM	Warning	Arduino received data: not detected
12/03/2020 02:08:37 PM	Success	Running command successfully: Arduino TurnOff
12/03/2020 02:08:50 PM	Warning	AWS b73453707b5b463394c1b783d4ae99ed:I++yx5L2NGpv+LMjDTitKm/kooY=
12/03/2020 02:08:53 PM	Warning	AWS b73453707b5b463394c1b783d4ae99ed:4OVyAqplxCrAgikGBWy+/lnCa1g=
12/03/2020 02:08:53 PM	Error	Status Code : MethodNotAllowed
12/03/2020 02:08:53 PM	Error	Status Description : Method Not Allowed
12/03/2020 02:08:53 PM	Error	Response: {  "status" : 405,  "code" : 40501,  "resource" : null,  "properties" : [ ],  "message" : "The request method is not allowed on this resource.",  "developerMessage" : "The request method is not allowed on this resource. (Encoder is already in use by another web service operator)"}
12/03/2020 02:08:53 PM	Error	Status Code : InternalServerError
12/03/2020 02:08:53 PM	Error	Status Description : Internal Server Error
12/03/2020 02:08:53 PM	Error	Response: {  "status" : 500,  "code" : 50001,  "resource" : null,  "properties" : [ ],  "message" : "Internal server error.",  "developerMessage" : "Internal server error. (Failed to release encoder 1111, since the encoder isn't locked)"}
12/03/2020 02:18:15 PM	Success	Connect to card dispenser successfully! Port: COM11
12/03/2020 02:18:15 PM	Warning	Status Flag status: True
12/03/2020 02:18:16 PM	Success	Success execute dispenser code. Code: Status
12/03/2020 02:18:16 PM	Warning	AutoEject Flag status: True
12/03/2020 02:18:16 PM	Success	Success execute dispenser code. Code: AutoEject
12/03/2020 02:18:16 PM	Warning	Initializing port for Arduino...
12/03/2020 02:18:16 PM	Success	Connect to Arduino port successfully. Port: COM3
12/03/2020 02:18:17 PM	Warning	Session request
12/03/2020 02:18:17 PM	Success	Response: {"accessKey":"ff870f1ccf054f28984325add30b332f","id":"79fefc6799c547f89de2daa3cc5b052d"}
12/03/2020 02:18:17 PM	Warning	Enable Flag status: True
12/03/2020 02:18:17 PM	Success	Success execute dispenser code. Code: Enable
12/03/2020 02:18:17 PM	Success	Vingcard IP Encoder Initialize successfully!
12/03/2020 02:18:21 PM	Warning	Arduino received data: not detected
12/03/2020 02:18:21 PM	Success	Running command successfully: Arduino TurnOff
12/03/2020 02:18:33 PM	Warning	AWS 79fefc6799c547f89de2daa3cc5b052d:RRvxctD4GQ2V+sCGv4lJ1DvFZPw=
12/03/2020 02:18:39 PM	Warning	AWS 79fefc6799c547f89de2daa3cc5b052d:Abn23zCSXamsZRKCiHaqSW68xyk=
12/03/2020 02:18:39 PM	Error	Status Code : MethodNotAllowed
12/03/2020 02:18:39 PM	Error	Status Description : Method Not Allowed
12/03/2020 02:18:39 PM	Error	Response: {  "status" : 405,  "code" : 40501,  "resource" : null,  "properties" : [ ],  "message" : "The request method is not allowed on this resource.",  "developerMessage" : "The request method is not allowed on this resource. (Encoder is already in use by another web service operator)"}
12/03/2020 02:18:39 PM	Error	Status Code : InternalServerError
12/03/2020 02:18:39 PM	Error	Status Description : Internal Server Error
12/03/2020 02:18:39 PM	Error	Response: {  "status" : 500,  "code" : 50001,  "resource" : null,  "properties" : [ ],  "message" : "Internal server error.",  "developerMessage" : "Internal server error. (Failed to release encoder 1111, since the encoder isn't locked)"}
12/03/2020 02:18:51 PM	Success	Connect to card dispenser successfully! Port: COM11
12/03/2020 02:18:51 PM	Warning	Status Flag status: True
12/03/2020 02:18:52 PM	Success	Success execute dispenser code. Code: Status
12/03/2020 02:18:52 PM	Warning	AutoEject Flag status: True
12/03/2020 02:18:53 PM	Success	Success execute dispenser code. Code: AutoEject
12/03/2020 02:18:53 PM	Warning	Initializing port for Arduino...
12/03/2020 02:18:53 PM	Success	Connect to Arduino port successfully. Port: COM3
12/03/2020 02:18:53 PM	Warning	Session request
12/03/2020 02:18:53 PM	Success	Response: {"accessKey":"2ab9a89277db4ceb903424265cf28dab","id":"7ab2a28e84c74d969d468a6b8fc320c8"}
12/03/2020 02:18:53 PM	Warning	Enable Flag status: True
12/03/2020 02:18:53 PM	Success	Success execute dispenser code. Code: Enable
12/03/2020 02:18:53 PM	Success	Vingcard IP Encoder Initialize successfully!
12/03/2020 02:18:57 PM	Warning	Arduino received data: not detected
12/03/2020 02:18:57 PM	Success	Running command successfully: Arduino TurnOff
12/03/2020 02:19:09 PM	Warning	AWS 7ab2a28e84c74d969d468a6b8fc320c8:cU7K5aA9xFpOxJfYQTRiLgkVBoE=
12/03/2020 02:19:19 PM	Warning	AWS 7ab2a28e84c74d969d468a6b8fc320c8:QUWvzMw/F0Zbb2pdJ1FXGI9ObZc=
12/03/2020 02:19:19 PM	Error	Status Code : MethodNotAllowed
12/03/2020 02:19:19 PM	Error	Status Description : Method Not Allowed
12/03/2020 02:19:19 PM	Error	Response: {  "status" : 405,  "code" : 40501,  "resource" : null,  "properties" : [ ],  "message" : "The request method is not allowed on this resource.",  "developerMessage" : "The request method is not allowed on this resource. (Encoder is already in use by another web service operator)"}
12/03/2020 02:19:19 PM	Error	Status Code : InternalServerError
12/03/2020 02:19:19 PM	Error	Status Description : Internal Server Error
12/03/2020 02:19:19 PM	Error	Response: {  "status" : 500,  "code" : 50001,  "resource" : null,  "properties" : [ ],  "message" : "Internal server error.",  "developerMessage" : "Internal server error. (Failed to release encoder 1111, since the encoder isn't locked)"}
12/03/2020 04:09:19 PM	Success	Connect to card dispenser successfully! Port: COM11
12/03/2020 04:09:19 PM	Warning	Status Flag status: True
12/03/2020 04:09:20 PM	Success	Success execute dispenser code. Code: Status
12/03/2020 04:09:20 PM	Warning	AutoEject Flag status: True
12/03/2020 04:09:21 PM	Success	Success execute dispenser code. Code: AutoEject
12/03/2020 04:09:21 PM	Warning	Initializing port for Arduino...
12/03/2020 04:09:21 PM	Success	Connect to Arduino port successfully. Port: COM3
12/03/2020 04:09:21 PM	Warning	Session request
12/03/2020 04:09:21 PM	Success	Response: {"accessKey":"22fc278ec1c841b496399fcc248a01da","id":"2740f37e57624e93b5d8cec08a48b94b"}
12/03/2020 04:09:21 PM	Warning	Enable Flag status: True
12/03/2020 04:09:22 PM	Success	Success execute dispenser code. Code: Enable
12/03/2020 04:09:22 PM	Success	Vingcard IP Encoder Initialize successfully!
12/03/2020 04:09:22 PM	Warning	AWS 2740f37e57624e93b5d8cec08a48b94b:Y6fW/INKcjf5m8W7HI/KGvSEERE=
12/03/2020 04:09:25 PM	Warning	Arduino received data: not detected
12/03/2020 04:09:37 PM	Error	Status Code : GatewayTimeout
12/03/2020 04:09:37 PM	Error	Status Description : Gateway Timeout
12/03/2020 04:09:37 PM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/03/2020 04:09:38 PM	Success	Running command successfully: Arduino TurnOff
12/03/2020 04:09:38 PM	Warning	AWS 2740f37e57624e93b5d8cec08a48b94b:Mr3PAbUuPzpnnFIPvtSDHo7AnY0=
12/03/2020 04:09:53 PM	Error	Status Code : GatewayTimeout
12/03/2020 04:09:53 PM	Error	Status Description : Gateway Timeout
12/03/2020 04:09:53 PM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/03/2020 04:09:54 PM	Warning	AWS 2740f37e57624e93b5d8cec08a48b94b:X9TzsM5yaiXhHgKQkc/yjrFkFzQ=
12/03/2020 04:10:09 PM	Error	Status Code : GatewayTimeout
12/03/2020 04:10:09 PM	Error	Status Description : Gateway Timeout
12/03/2020 04:10:09 PM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15360 ms)"}
12/03/2020 04:10:10 PM	Warning	AWS 2740f37e57624e93b5d8cec08a48b94b:qhGUYFnttLFjqi3PYVJeZPZ3Bjc=
12/03/2020 04:13:11 PM	Success	Connect to card dispenser successfully! Port: COM11
12/03/2020 04:13:11 PM	Warning	Status Flag status: True
12/03/2020 04:13:11 PM	Success	Success execute dispenser code. Code: Status
12/03/2020 04:13:11 PM	Warning	AutoEject Flag status: True
12/03/2020 04:13:12 PM	Success	Success execute dispenser code. Code: AutoEject
12/03/2020 04:13:12 PM	Warning	Initializing port for Arduino...
12/03/2020 04:13:12 PM	Success	Connect to Arduino port successfully. Port: COM3
12/03/2020 04:13:12 PM	Warning	Session request
12/03/2020 04:13:12 PM	Success	Response: {"accessKey":"be8fc2ad65154342b05a5d62e22956b6","id":"311ab42c331143509dea9d78e61a3e0b"}
12/03/2020 04:13:12 PM	Warning	Enable Flag status: True
12/03/2020 04:13:13 PM	Success	Success execute dispenser code. Code: Enable
12/03/2020 04:13:13 PM	Success	Vingcard IP Encoder Initialize successfully!
12/03/2020 04:13:13 PM	Warning	AWS 311ab42c331143509dea9d78e61a3e0b:UOdqeNZDM+Vv8q93JK0L9KZ2/y8=
12/03/2020 04:13:16 PM	Warning	Arduino received data: not detected
12/03/2020 04:13:29 PM	Error	Status Code : GatewayTimeout
12/03/2020 04:13:29 PM	Error	Status Description : Gateway Timeout
12/03/2020 04:13:29 PM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15360 ms)"}
12/03/2020 04:13:29 PM	Success	Running command successfully: Arduino TurnOff
12/03/2020 04:13:29 PM	Warning	AWS 311ab42c331143509dea9d78e61a3e0b:Fiisi6Ita6Z4KvC+70jkdw5q5XU=
12/03/2020 04:13:45 PM	Error	Status Code : GatewayTimeout
12/03/2020 04:13:45 PM	Error	Status Description : Gateway Timeout
