Date:	Status:	Description:
12/26/2020 12:00:01 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:00:01 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:00:01 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/26/2020 12:00:01 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:00:01 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:00:01 AM	Warning	AWS 606b097db76b4286b998cc472c03a717:mpI8BQDtbYkPuC4rk8TNAoolsXY=
12/26/2020 12:00:17 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:00:17 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:00:17 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/26/2020 12:00:17 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:00:17 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:00:17 AM	Warning	AWS 606b097db76b4286b998cc472c03a717:/cSar1EjGFX+XyTR5NH04Y5N0Ek=
12/26/2020 12:00:33 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:00:33 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:00:33 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/26/2020 12:00:33 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:00:33 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:00:33 AM	Warning	AWS 606b097db76b4286b998cc472c03a717:iKMOPfPNOoV+Qz5yTvSl/88aq9o=
12/26/2020 12:00:49 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:00:49 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:00:49 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/26/2020 12:00:49 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:00:49 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:00:49 AM	Warning	AWS 606b097db76b4286b998cc472c03a717:HbXj3dM70R2Ak5cAWfnEYKuPEJo=
12/26/2020 12:01:05 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:01:05 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:01:05 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/26/2020 12:01:05 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:01:05 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:01:05 AM	Warning	AWS 606b097db76b4286b998cc472c03a717:m1vRK9/g4wg0zWoaym3y3jGZ1cs=
12/26/2020 12:01:21 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:01:21 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:01:21 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/26/2020 12:01:21 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:01:21 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:01:21 AM	Warning	AWS 606b097db76b4286b998cc472c03a717:OvQgZN7wbgZbm52j7Gqxd6h9ITw=
12/26/2020 12:01:26 AM	Warning	DELETE SESSION
12/26/2020 12:01:26 AM	Error	Status Code : NotFound
12/26/2020 12:01:26 AM	Error	Status Description : Not Found
12/26/2020 12:01:26 AM	Error	Response: <!doctype html><html lang="en"><head><title>HTTP Status 404 – Not Found</title><style type="text/css">H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}</style></head><body><h1>HTTP Status 404 – Not Found</h1><hr class="line" /><p><b>Type</b> Status Report</p><p><b>Description</b> The origin server did not find a current representation for the target resource or is not willing to disclose that one exists.</p><hr class="line" /><h3>Apache Tomcat/7.0.96</h3></body></html>
12/26/2020 12:01:26 AM	Warning	Session request
12/26/2020 12:01:26 AM	Success	Response: {"accessKey":"8a3895a7f9714c37a184b199faec2fa4","id":"5c262965a74d4203b0a9901e143338ed"}
12/26/2020 12:01:37 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:01:37 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:01:37 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/26/2020 12:01:37 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:01:37 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:01:37 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:5PYvjepwFCfFkzaIz99SVVsVYfU=
12/26/2020 12:01:53 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:01:53 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:01:53 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/26/2020 12:01:53 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:01:53 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:01:53 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:63QmthOlVRpjnZlKoAh65F7Jnxc=
12/26/2020 12:02:09 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:02:09 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:02:09 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15609 ms)"}
12/26/2020 12:02:09 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:02:09 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:02:09 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:jksEcq90It9X9K61YSAlwDpHiSM=
12/26/2020 12:02:25 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:02:25 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:02:25 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/26/2020 12:02:25 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:02:25 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:02:25 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:G2a0wD72NZI1KcR3LOnsB4GHxww=
12/26/2020 12:02:41 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:02:41 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:02:41 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/26/2020 12:02:41 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:02:41 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:02:41 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:+0uTNcN2IEhHRVplbbs4iQ87lac=
12/26/2020 12:02:57 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:02:57 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:02:57 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15609 ms)"}
12/26/2020 12:02:57 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:02:57 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:02:57 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:48Wdfjip9jyYn3d6TUMcn0glGdQ=
12/26/2020 12:03:13 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:03:13 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:03:13 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15609 ms)"}
12/26/2020 12:03:13 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:03:13 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:03:13 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:QDVU8CnMg6tRHM+K3zfvPUXKbl4=
12/26/2020 12:03:29 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:03:29 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:03:29 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/26/2020 12:03:29 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:03:29 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:03:29 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:+gDZwXqyxJNzQ3AJMlO58lDCHbA=
12/26/2020 12:03:45 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:03:45 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:03:45 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15609 ms)"}
12/26/2020 12:03:45 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:03:45 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:03:45 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:yZcovmVamL6dOTa1iYfIGY1GRXI=
12/26/2020 12:04:01 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:04:01 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:04:01 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15141 ms)"}
12/26/2020 12:04:01 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:04:01 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:04:01 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:o6r3bLx93HGUkMQYZbc1y0vq/Q8=
12/26/2020 12:04:16 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:04:16 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:04:16 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/26/2020 12:04:16 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:04:17 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:04:17 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:95zUZLeBUnCG31U+bSm9kxn7Z1o=
12/26/2020 12:04:33 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:04:33 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:04:33 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15141 ms)"}
12/26/2020 12:04:33 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:04:33 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:04:33 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:1lwROBQYKD5AXcXOHPEETKaMnlk=
12/26/2020 12:04:49 AM	Error	Status Code : GatewayTimeout
12/26/2020 12:04:49 AM	Error	Status Description : Gateway Timeout
12/26/2020 12:04:49 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/26/2020 12:04:49 AM	Success	Running RFIDEncoder demo code
12/26/2020 12:04:49 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/26/2020 12:04:49 AM	Warning	AWS 5c262965a74d4203b0a9901e143338ed:fZp3yeBBARG4X+3G3dBJyTytB3Q=
